Datetime,Close,High,Low,Open,Volume
2026-04-15 09:30:00-04:00,628.3499755859375,630.0,628.2000122070312,629.125,5103392
2026-04-15 09:45:00-04:00,630.2249755859375,630.27001953125,628.3900146484375,628.3900146484375,1846684
2026-04-15 10:00:00-04:00,630.72998046875,630.760009765625,629.739990234375,630.260009765625,1614669
2026-04-15 10:15:00-04:00,631.7249755859375,631.72998046875,630.2606811523438,630.7100219726562,1537401
2026-04-15 10:30:00-04:00,632.0399780273438,632.2150268554688,631.1300048828125,631.72998046875,1923093
2026-04-15 10:45:00-04:00,632.469970703125,632.77001953125,631.8699951171875,632.0399780273438,1299583
2026-04-15 11:00:00-04:00,633.0098876953125,633.068603515625,631.8900756835938,632.5040283203125,1388820
2026-04-15 11:15:00-04:00,633.1749877929688,633.4000244140625,632.8499755859375,633.02001953125,1027593
2026-04-15 11:30:00-04:00,633.4400024414062,633.5999755859375,632.5599975585938,633.1799926757812,1524664
2026-04-15 11:45:00-04:00,633.2799072265625,633.739990234375,633.030029296875,633.4199829101562,1231436
2026-04-15 12:00:00-04:00,633.7949829101562,633.9000244140625,633.0449829101562,633.27001953125,792968
2026-04-15 12:15:00-04:00,633.7050170898438,634.5701293945312,633.6607055664062,633.7949829101562,1541448
2026-04-15 12:30:00-04:00,632.0,633.7999877929688,631.9500122070312,633.719970703125,2177303
2026-04-15 12:45:00-04:00,631.9600219726562,632.489990234375,630.9500122070312,632.0050048828125,2800028
2026-04-15 13:00:00-04:00,632.625,632.8699951171875,631.780029296875,631.9696044921875,2094249
2026-04-15 13:15:00-04:00,633.0150146484375,633.2899780273438,632.469970703125,632.6298828125,743287
2026-04-15 13:30:00-04:00,632.904296875,633.7999877929688,632.75,633.0079956054688,1358808
2026-04-15 13:45:00-04:00,633.0850219726562,633.6400146484375,632.9500122070312,632.9500122070312,1195244
2026-04-15 14:00:00-04:00,634.3499145507812,634.510009765625,632.6799926757812,633.0698852539062,1771627
2026-04-15 14:15:00-04:00,634.4793090820312,634.6900024414062,634.0399780273438,634.3300170898438,825035
2026-04-15 14:30:00-04:00,635.0499267578125,635.4249877929688,634.4849853515625,634.4849853515625,1492925
2026-04-15 14:45:00-04:00,635.8099975585938,636.0700073242188,635.0404052734375,635.0599975585938,1366017
2026-04-15 15:00:00-04:00,635.8499755859375,636.3900146484375,635.5401000976562,635.8098754882812,1437246
2026-04-15 15:15:00-04:00,636.6300048828125,636.6599731445312,635.8400268554688,635.8599853515625,1083067
2026-04-15 15:30:00-04:00,636.6649780273438,637.1599731445312,636.47998046875,636.6199951171875,2157708
2026-04-15 15:45:00-04:00,637.364990234375,637.6500244140625,636.47998046875,636.6099853515625,4573916
2026-04-16 09:30:00-04:00,638.1599731445312,639.5800170898438,636.9716186523438,639.2150268554688,4322784
2026-04-16 09:45:00-04:00,636.3499755859375,638.1400146484375,635.2550048828125,638.1400146484375,2334100
2026-04-16 10:00:00-04:00,637.2349853515625,637.9000244140625,635.60009765625,636.3200073242188,2088838
2026-04-16 10:15:00-04:00,637.0999755859375,637.5087890625,636.1199951171875,637.280029296875,1334917
2026-04-16 10:30:00-04:00,638.0,638.0700073242188,637.0399780273438,637.0999755859375,935452
2026-04-16 10:45:00-04:00,638.3599853515625,638.7899780273438,637.9099731445312,638.0,1480151
2026-04-16 11:00:00-04:00,639.9400024414062,640.3400268554688,638.3599853515625,638.3599853515625,1701356
2026-04-16 11:15:00-04:00,639.6500244140625,640.75,639.6500244140625,639.9299926757812,1824250
2026-04-16 11:30:00-04:00,640.6199951171875,641.6500244140625,639.5,639.6799926757812,1458278
2026-04-16 11:45:00-04:00,641.530029296875,641.5993041992188,640.010009765625,640.6300048828125,1291112
2026-04-16 12:00:00-04:00,641.9201049804688,641.9400024414062,641.3201293945312,641.510009765625,1127456
2026-04-16 12:15:00-04:00,641.1199951171875,642.1799926757812,641.0501098632812,641.9349975585938,1003376
2026-04-16 12:30:00-04:00,640.5900268554688,641.219970703125,639.0189819335938,641.1300048828125,1490207
2026-04-16 12:45:00-04:00,640.030029296875,641.1400146484375,639.969970703125,640.590087890625,957220
2026-04-16 13:00:00-04:00,639.314697265625,640.22998046875,639.2999877929688,640.0800170898438,666537
2026-04-16 13:15:00-04:00,640.1300048828125,640.4299926757812,639.0499877929688,639.2999877929688,851892
2026-04-16 13:30:00-04:00,640.760009765625,640.8499755859375,639.8599853515625,640.1400146484375,1679680
2026-04-16 13:45:00-04:00,639.7550048828125,640.9199829101562,639.2000122070312,640.7650146484375,828690
2026-04-16 14:00:00-04:00,638.719970703125,640.2899780273438,638.1099853515625,639.75,1317510
2026-04-16 14:15:00-04:00,637.60009765625,638.9199829101562,637.2000122070312,638.7100219726562,972294
2026-04-16 14:30:00-04:00,639.1298828125,639.2849731445312,637.5900268554688,637.6099853515625,1833238
2026-04-16 14:45:00-04:00,639.1400146484375,639.489990234375,638.7100219726562,639.0828247070312,1509486
2026-04-16 15:00:00-04:00,639.3099975585938,639.8400268554688,639.0900268554688,639.1500244140625,708843
2026-04-16 15:15:00-04:00,639.3499755859375,639.7000122070312,639.280029296875,639.2971801757812,751564
2026-04-16 15:30:00-04:00,639.9099731445312,640.219970703125,639.2208862304688,639.3499755859375,1154084
2026-04-16 15:45:00-04:00,640.4099731445312,640.719970703125,639.7100219726562,639.9000244140625,3775578
2026-04-17 09:30:00-04:00,645.8900146484375,646.27001953125,644.0700073242188,645.5499877929688,6953416
2026-04-17 09:45:00-04:00,646.4450073242188,646.6599731445312,644.1199951171875,645.8800048828125,2974505
2026-04-17 10:00:00-04:00,647.35009765625,647.530029296875,646.2899780273438,646.4600219726562,2190899
2026-04-17 10:15:00-04:00,646.6300048828125,647.3690795898438,646.1500244140625,647.3499755859375,2303202
2026-04-17 10:30:00-04:00,648.8200073242188,648.969970703125,646.635009765625,646.6400146484375,2274705
2026-04-17 10:45:00-04:00,648.760009765625,649.4000244140625,648.1199951171875,648.8499755859375,1642225
2026-04-17 11:00:00-04:00,648.5599975585938,649.4199829101562,648.3900146484375,648.780029296875,1643377
2026-04-17 11:15:00-04:00,649.0598754882812,649.25,648.260009765625,648.5700073242188,1251878
2026-04-17 11:30:00-04:00,648.4400024414062,649.9000244140625,648.4201049804688,649.0800170898438,1734596
2026-04-17 11:45:00-04:00,648.1500244140625,649.2899780273438,648.030029296875,648.469970703125,3262319
2026-04-17 12:00:00-04:00,649.155029296875,649.5150146484375,647.8699951171875,648.1500244140625,2940770
2026-04-17 12:15:00-04:00,649.3499755859375,649.419921875,648.5850219726562,649.1500244140625,1146619
2026-04-17 12:30:00-04:00,649.77001953125,649.9799194335938,649.3699951171875,649.375,1543387
2026-04-17 12:45:00-04:00,649.45068359375,650.0,649.3300170898438,649.77001953125,594422
2026-04-17 13:00:00-04:00,649.0,649.8699951171875,648.3699951171875,649.4500122070312,1070690
2026-04-17 13:15:00-04:00,647.3798828125,649.1701049804688,646.489990234375,649.02001953125,1934400
2026-04-17 13:30:00-04:00,647.8099975585938,648.1300048828125,647.0900268554688,647.3400268554688,1274535
2026-04-17 13:45:00-04:00,648.2000122070312,648.72998046875,647.7999877929688,647.7999877929688,1356929
2026-04-17 14:00:00-04:00,647.2598876953125,648.530029296875,647.0700073242188,648.2100219726562,1220698
2026-04-17 14:15:00-04:00,647.6524047851562,648.280029296875,646.9400024414062,647.239990234375,1183655
2026-04-17 14:30:00-04:00,648.1699829101562,648.3499755859375,647.6500244140625,647.6599731445312,814446
2026-04-17 14:45:00-04:00,647.6500244140625,648.3599853515625,647.22998046875,648.1799926757812,1493749
2026-04-17 15:00:00-04:00,647.2100219726562,647.9199829101562,647.02001953125,647.6500244140625,899139
2026-04-17 15:15:00-04:00,647.52001953125,647.9285888671875,647.1599731445312,647.1799926757812,1134942
2026-04-17 15:30:00-04:00,648.60498046875,648.7150268554688,647.5198974609375,647.52001953125,1373441
2026-04-17 15:45:00-04:00,648.780029296875,648.8499755859375,647.8400268554688,648.5999755859375,3323021
2026-04-20 09:30:00-04:00,646.8909301757812,648.75,646.469970703125,648.0399780273438,3823847
2026-04-20 09:45:00-04:00,647.655029296875,648.2100219726562,646.0800170898438,646.8900146484375,1243989
2026-04-20 10:00:00-04:00,647.0701293945312,647.8200073242188,646.5599975585938,647.6699829101562,1098452
2026-04-20 10:15:00-04:00,646.405029296875,647.489990234375,646.1099853515625,647.010009765625,1177917
2026-04-20 10:30:00-04:00,645.60498046875,646.659423828125,645.4500122070312,646.3800048828125,6318702
2026-04-20 10:45:00-04:00,644.1500244140625,646.1699829101562,643.5900268554688,645.5999755859375,2772656
2026-04-20 11:00:00-04:00,643.77001953125,644.739990234375,642.52001953125,644.1599731445312,2145087
2026-04-20 11:15:00-04:00,645.6500244140625,645.9000244140625,643.4450073242188,643.8200073242188,1365447
2026-04-20 11:30:00-04:00,644.6099853515625,645.6199951171875,644.4199829101562,645.6199951171875,1169868
2026-04-20 11:45:00-04:00,644.6798706054688,645.0349731445312,644.0800170898438,644.6199951171875,706147
2026-04-20 12:00:00-04:00,645.1199951171875,645.260009765625,644.22998046875,644.6699829101562,761304
2026-04-20 12:15:00-04:00,645.0800170898438,645.3900146484375,644.510009765625,645.094970703125,742132
2026-04-20 12:30:00-04:00,645.3400268554688,645.6599731445312,644.8699951171875,645.1099853515625,453571
2026-04-20 12:45:00-04:00,645.1699829101562,645.5499877929688,644.9389038085938,645.3200073242188,443445
2026-04-20 13:00:00-04:00,645.5900268554688,645.6900024414062,644.7550048828125,645.1900024414062,672105
2026-04-20 13:15:00-04:00,645.6099853515625,646.0900268554688,645.4600219726562,645.5599975585938,688052
2026-04-20 13:30:00-04:00,645.885009765625,646.1799926757812,645.3099975585938,645.5999755859375,583001
2026-04-20 13:45:00-04:00,645.8599853515625,646.3099975585938,645.7716064453125,645.8800048828125,438265
2026-04-20 14:00:00-04:00,646.260009765625,646.4199829101562,645.6199951171875,645.9000244140625,613055
2026-04-20 14:15:00-04:00,646.489990234375,646.7100219726562,646.10009765625,646.280029296875,635961
2026-04-20 14:30:00-04:00,646.2999877929688,646.6099853515625,645.9349975585938,646.5,612280
2026-04-20 14:45:00-04:00,646.4299926757812,646.8099975585938,646.1699829101562,646.2999877929688,1031493
2026-04-20 15:00:00-04:00,646.6099853515625,646.6699829101562,646.3300170898438,646.4349975585938,590765
2026-04-20 15:15:00-04:00,646.3297729492188,646.6699829101562,646.1500244140625,646.6099853515625,497875
2026-04-20 15:30:00-04:00,646.1699829101562,646.5700073242188,646.0599975585938,646.3099975585938,766695
2026-04-20 15:45:00-04:00,646.77001953125,646.9299926757812,645.9199829101562,646.1500244140625,2589926
2026-04-21 09:30:00-04:00,647.434814453125,649.0900268554688,646.4500122070312,648.3900146484375,3879913
2026-04-21 09:45:00-04:00,649.0900268554688,649.0900268554688,646.8400268554688,647.4299926757812,1667593
2026-04-21 10:00:00-04:00,649.5,650.02001953125,648.6599731445312,649.0999755859375,1650581
2026-04-21 10:15:00-04:00,649.168212890625,650.2000122070312,648.530029296875,649.5800170898438,1237355
2026-04-21 10:30:00-04:00,648.760009765625,649.5800170898438,648.6099853515625,649.1400146484375,771681
2026-04-21 10:45:00-04:00,646.6199951171875,648.8599853515625,646.489990234375,648.760009765625,1758073
2026-04-21 11:00:00-04:00,647.2100219726562,647.4600219726562,644.8800048828125,646.6500244140625,2118165
2026-04-21 11:15:00-04:00,646.3099975585938,647.8300170898438,645.9199829101562,647.2213134765625,1284170
2026-04-21 11:30:00-04:00,646.5900268554688,647.135009765625,645.5900268554688,646.2999877929688,696984
2026-04-21 11:45:00-04:00,646.510009765625,647.22998046875,646.1199951171875,646.6439819335938,957072
2026-04-21 12:00:00-04:00,646.5401000976562,647.72998046875,646.2520141601562,646.5750122070312,1030356
2026-04-21 12:15:00-04:00,645.89501953125,647.0499877929688,645.7999877929688,646.5399780273438,581863
2026-04-21 12:30:00-04:00,645.3099975585938,646.8499755859375,645.05517578125,645.8200073242188,750807
2026-04-21 12:45:00-04:00,645.0399780273438,646.1201171875,644.969970703125,645.3099975585938,648895
2026-04-21 13:00:00-04:00,644.3800048828125,645.8900146484375,643.760009765625,645.0599975585938,1441615
2026-04-21 13:15:00-04:00,644.1796264648438,644.6599731445312,643.364990234375,644.4498901367188,1398017
2026-04-21 13:30:00-04:00,646.405029296875,647.4199829101562,644.1199951171875,644.1799926757812,1386935
2026-04-21 13:45:00-04:00,645.7249755859375,646.4600219726562,645.2100830078125,646.39501953125,722970
2026-04-21 14:00:00-04:00,646.2949829101562,646.47998046875,645.7100830078125,645.7100830078125,683543
2026-04-21 14:15:00-04:00,645.219970703125,646.52001953125,644.780029296875,646.2899780273438,847000
2026-04-21 14:30:00-04:00,645.47998046875,645.9349975585938,645.2100219726562,645.2100219726562,352226
2026-04-21 14:45:00-04:00,646.3350219726562,646.8900146484375,644.9149780273438,645.489990234375,984827
2026-04-21 15:00:00-04:00,646.5900268554688,647.47998046875,646.2100219726562,646.3400268554688,1232565
2026-04-21 15:15:00-04:00,647.6312255859375,647.6900024414062,646.260009765625,646.6500244140625,990097
2026-04-21 15:30:00-04:00,642.75,647.8300170898438,642.2100219726562,647.6599731445312,2685576
2026-04-21 15:45:00-04:00,644.280029296875,644.5,642.6500244140625,642.739990234375,4407990
2026-04-22 09:30:00-04:00,649.47998046875,650.4600219726562,648.5465087890625,650.260009765625,3323874
2026-04-22 09:45:00-04:00,649.7501220703125,650.1199951171875,648.52001953125,649.469970703125,1492913
2026-04-22 10:00:00-04:00,651.1400146484375,651.1900024414062,649.47998046875,649.75,2159046
2026-04-22 10:15:00-04:00,652.760009765625,652.7899780273438,651.1500244140625,651.1500244140625,1815194
2026-04-22 10:30:00-04:00,652.260009765625,653.1799926757812,651.6900024414062,652.75,2500788
2026-04-22 10:45:00-04:00,652.3499755859375,652.780029296875,651.719970703125,652.239990234375,1089278
2026-04-22 11:00:00-04:00,652.4099731445312,652.655029296875,651.6099853515625,652.3400268554688,1214745
2026-04-22 11:15:00-04:00,652.780029296875,653.22998046875,652.1824951171875,652.4349975585938,684984
2026-04-22 11:30:00-04:00,652.2799072265625,653.1400146484375,652.25,652.77001953125,676264
2026-04-22 11:45:00-04:00,652.5499877929688,653.1099853515625,652.1400146484375,652.2799072265625,1065305
2026-04-22 12:00:00-04:00,652.97998046875,653.1199951171875,652.260009765625,652.5599975585938,567070
2026-04-22 12:15:00-04:00,652.4299926757812,653.1049194335938,652.3300170898438,652.989990234375,536256
2026-04-22 12:30:00-04:00,652.27001953125,652.8200073242188,652.0599975585938,652.4099731445312,742564
2026-04-22 12:45:00-04:00,652.2899780273438,652.6699829101562,652.030029296875,652.2698974609375,473066
2026-04-22 13:00:00-04:00,653.4500732421875,653.9000244140625,652.239990234375,652.239990234375,1137693
2026-04-22 13:15:00-04:00,653.7100219726562,654.25,653.22998046875,653.47998046875,820339
2026-04-22 13:30:00-04:00,654.0499267578125,654.1199951171875,653.6849975585938,653.72998046875,687497
2026-04-22 13:45:00-04:00,653.7750244140625,654.22998046875,653.5700073242188,654.0499877929688,971060
2026-04-22 14:00:00-04:00,653.780029296875,654.030029296875,653.6199951171875,653.7664184570312,502240
2026-04-22 14:15:00-04:00,653.0499877929688,653.760009765625,652.8895263671875,653.760009765625,1313802
2026-04-22 14:30:00-04:00,653.7000732421875,653.739990234375,653.0098876953125,653.0549926757812,446962
2026-04-22 14:45:00-04:00,653.3991088867188,654.0499877929688,653.3200073242188,653.6900024414062,535038
2026-04-22 15:00:00-04:00,653.8300170898438,653.9400024414062,652.530029296875,653.4000244140625,1171026
2026-04-22 15:15:00-04:00,654.1400146484375,654.4290771484375,653.8200073242188,653.8300170898438,1009844
2026-04-22 15:30:00-04:00,654.4149780273438,654.4349975585938,653.9600219726562,654.1300048828125,1007165
2026-04-22 15:45:00-04:00,655.0800170898438,655.3300170898438,654.3400268554688,654.4199829101562,5152606
2026-04-23 09:30:00-04:00,654.5700073242188,654.8300170898438,652.3099975585938,653.5399780273438,3632745
2026-04-23 09:45:00-04:00,653.5800170898438,655.6199951171875,653.5499267578125,654.5599975585938,1427235
2026-04-23 10:00:00-04:00,652.9099731445312,653.9000244140625,652.4199829101562,653.5800170898438,1180405
2026-04-23 10:15:00-04:00,653.52001953125,653.8800048828125,652.8499755859375,652.8800048828125,1287631
2026-04-23 10:30:00-04:00,653.9949951171875,654.5599975585938,653.2902221679688,653.5449829101562,868046
2026-04-23 10:45:00-04:00,655.4500122070312,655.6998291015625,654.0100708007812,654.0390014648438,958060
2026-04-23 11:00:00-04:00,656.0349731445312,656.32958984375,655.4199829101562,655.4199829101562,881596
2026-04-23 11:15:00-04:00,656.3300170898438,656.780029296875,655.7650146484375,656.0401000976562,792842
2026-04-23 11:30:00-04:00,656.0750122070312,656.9199829101562,655.969970703125,656.2999877929688,691618
2026-04-23 11:45:00-04:00,655.407470703125,656.0900268554688,654.6500244140625,656.0800170898438,950944
2026-04-23 12:00:00-04:00,655.1596069335938,655.5789794921875,654.1199951171875,655.4199829101562,568647
2026-04-23 12:15:00-04:00,655.3099975585938,655.6900024414062,654.8099975585938,655.1400146484375,575874
2026-04-23 12:30:00-04:00,655.5999755859375,656.02001953125,655.2000122070312,655.3099975585938,742428
2026-04-23 12:45:00-04:00,655.2301025390625,655.8900146484375,654.969970703125,655.5999755859375,523221
2026-04-23 13:00:00-04:00,651.8599853515625,655.530029296875,651.344970703125,655.280029296875,2373383
2026-04-23 13:15:00-04:00,650.0650024414062,651.8699951171875,649.7999877929688,651.8699951171875,2333254
2026-04-23 13:30:00-04:00,647.4050903320312,651.969970703125,647.0001220703125,650.0800170898438,2749574
2026-04-23 13:45:00-04:00,650.2899780273438,650.5999755859375,645.5250244140625,647.4400024414062,4134212
2026-04-23 14:00:00-04:00,651.2050170898438,651.8900146484375,649.8499755859375,650.2899780273438,1804076
2026-04-23 14:15:00-04:00,651.6749877929688,651.7979736328125,650.780029296875,651.1900024414062,673419
2026-04-23 14:30:00-04:00,651.9199829101562,652.739990234375,651.3099975585938,651.6799926757812,991228
2026-04-23 14:45:00-04:00,649.8400268554688,651.9149780273438,649.3800048828125,651.9149780273438,801371
2026-04-23 15:00:00-04:00,650.8250122070312,650.8599853515625,649.3400268554688,649.7999877929688,839599
2026-04-23 15:15:00-04:00,651.1099853515625,651.3800048828125,650.8001098632812,650.8499755859375,791360
2026-04-23 15:30:00-04:00,649.989990234375,651.619873046875,649.7100219726562,651.1099853515625,1111997
2026-04-23 15:45:00-04:00,651.4099731445312,651.8499145507812,649.3499755859375,649.9901123046875,2529597
2026-04-24 09:30:00-04:00,658.5999145507812,659.6950073242188,657.72998046875,658.469970703125,5821478
2026-04-24 09:45:00-04:00,658.0200805664062,659.5198974609375,656.5300903320312,658.6199951171875,2045805
2026-04-24 10:00:00-04:00,659.0800170898438,659.8499755859375,657.2340087890625,658.02001953125,1793137
2026-04-24 10:15:00-04:00,658.1400146484375,659.739990234375,657.9199829101562,659.0499877929688,1491877
2026-04-24 10:30:00-04:00,659.4600219726562,659.5999755859375,657.4600219726562,658.239990234375,1169643
2026-04-24 10:45:00-04:00,660.385009765625,660.5499877929688,658.9199829101562,659.47998046875,2117792
2026-04-24 11:00:00-04:00,661.030029296875,661.0399780273438,660.3099975585938,660.4000244140625,1452944
2026-04-24 11:15:00-04:00,661.2000122070312,661.3699951171875,660.47998046875,661.030029296875,1442932
2026-04-24 11:30:00-04:00,662.719970703125,663.0999755859375,660.77001953125,661.22998046875,1639424
2026-04-24 11:45:00-04:00,662.9099731445312,663.4349975585938,661.6599731445312,662.7100219726562,2126217
2026-04-24 12:00:00-04:00,662.6099853515625,663.1099853515625,662.0599975585938,662.9099731445312,1023602
2026-04-24 12:15:00-04:00,663.0,663.27001953125,662.2100219726562,662.5800170898438,1136132
2026-04-24 12:30:00-04:00,662.8400268554688,663.7399291992188,662.4849853515625,663.0,962326
2026-04-24 12:45:00-04:00,663.260009765625,663.489990234375,662.6649780273438,662.8200073242188,561126
2026-04-24 13:00:00-04:00,663.219970703125,663.5800170898438,663.0499877929688,663.2899780273438,803101
2026-04-24 13:15:00-04:00,662.6199951171875,663.25,662.2249755859375,663.22998046875,663134
2026-04-24 13:30:00-04:00,663.3800048828125,663.510009765625,662.3200073242188,662.60498046875,670456
2026-04-24 13:45:00-04:00,663.8099975585938,664.510009765625,663.2999877929688,663.3800048828125,957446
2026-04-24 14:00:00-04:00,663.4000244140625,664.0599975585938,663.1701049804688,663.7999877929688,798131
2026-04-24 14:15:00-04:00,662.760009765625,663.4600219726562,662.6699829101562,663.4000244140625,967519
2026-04-24 14:30:00-04:00,663.2299194335938,663.5700073242188,662.7000122070312,662.7899780273438,915632
2026-04-24 14:45:00-04:00,663.27001953125,663.3599853515625,662.9299926757812,663.219970703125,1380595
2026-04-24 15:00:00-04:00,664.0900268554688,664.1699829101562,663.2650146484375,663.27001953125,1196786
2026-04-24 15:15:00-04:00,663.6300048828125,664.3800048828125,663.5399780273438,664.0900268554688,1521211
2026-04-24 15:30:00-04:00,663.510009765625,663.72998046875,663.2000122070312,663.6199951171875,1315584
2026-04-24 15:45:00-04:00,663.9099731445312,664.239990234375,663.3200073242188,663.510009765625,5321700
2026-04-27 09:30:00-04:00,662.8699951171875,663.8499755859375,662.0700073242188,663.385009765625,4697106
2026-04-27 09:45:00-04:00,663.280029296875,663.5089721679688,660.6900024414062,662.8300170898438,2364993
2026-04-27 10:00:00-04:00,662.9249877929688,663.4099731445312,661.9099731445312,663.1900024414062,1754298
2026-04-27 10:15:00-04:00,662.1699829101562,663.0,662.0399780273438,662.8800048828125,1062559
2026-04-27 10:30:00-04:00,662.5999755859375,663.280029296875,661.27001953125,662.1859741210938,2061272
2026-04-27 10:45:00-04:00,662.39990234375,662.9000244140625,661.8400268554688,662.6400146484375,913017
2026-04-27 11:00:00-04:00,661.719970703125,662.6400146484375,661.510009765625,662.4199829101562,783517
2026-04-27 11:15:00-04:00,661.8200073242188,662.1998901367188,660.9500122070312,661.6849975585938,820202
2026-04-27 11:30:00-04:00,662.489990234375,662.72998046875,661.6099853515625,661.8300170898438,782844
2026-04-27 11:45:00-04:00,662.3400268554688,662.6680908203125,661.9199829101562,662.4550170898438,617413
2026-04-27 12:00:00-04:00,662.5549926757812,662.760009765625,661.9000244140625,662.3900146484375,616712
2026-04-27 12:15:00-04:00,662.5800170898438,662.9099731445312,662.4400024414062,662.5499877929688,833453
